trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1278,False,"{'a': 0.7, 'e': 2.6410626026743184e-06}",35,26,14.497894954657088,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.7, 'e': 2.614651976647575e-06}",25,7,35.78289337318476,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.7, 'e': 2.588505456881099e-06}",20,9,22.059873002268077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.7, 'e': 2.5626204023122883e-06}",30,14,27.82987008097298,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.7, 'e': 2.536994198289165e-06}",25,16,15.068119427090135,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.7, 'e': 2.5116242563062737e-06}",20,0,37.33634272120363,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1284,False,"{'a': 0.7, 'e': 2.486508013743211e-06}",20,3,29.85501877198976,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.7, 'e': 2.4616429336057785e-06}",25,16,17.37272354576359,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.7, 'e': 2.437026504269721e-06}",25,17,18.736214700434168,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.7, 'e': 2.412656239227024e-06}",20,14,11.227593018805617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.7, 'e': 2.3885296768347532e-06}",20,10,19.3986597223758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.7, 'e': 2.364644380066406e-06}",20,6,20.600310900069516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.7, 'e': 2.3409979362657416e-06}",20,5,25.493269339530038,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.7, 'e': 2.3175879569030845e-06}",25,18,12.722386463755084,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.7, 'e': 2.2944120773340534e-06}",25,15,16.62190595040363,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.7, 'e': 2.271467956560713e-06}",20,9,20.602875337225548,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.7, 'e': 2.2487532769951056e-06}",25,5,34.095490730365235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.7, 'e': 2.2262657442251545e-06}",20,6,25.435133617858835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.7, 'e': 2.204003086782903e-06}",25,12,26.764931358016728,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.7, 'e': 2.181963055915074e-06}",20,12,15.077460263233895,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.7, 'e': 2.1601434253559234e-06}",20,3,29.257067781080945,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.7, 'e': 2.1385419911023643e-06}",20,8,23.471343852850346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.7, 'e': 2.1171565711913404e-06}",25,20,8.189538480759332,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.7, 'e': 2.095985005479427e-06}",20,0,34.27554763715575,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1302,False,"{'a': 0.7, 'e': 2.0750251554246328e-06}",20,4,28.086279819465968,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.7, 'e': 2.054274903870386e-06}",30,17,22.370574058820388,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.7, 'e': 2.0337321548316822e-06}",20,13,11.239365055308221,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.7, 'e': 2.0133948332833654e-06}",25,5,34.55732295905734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.7, 'e': 1.993260884950532e-06}",30,23,12.024191002562645,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.7, 'e': 1.9733282761010268e-06}",20,12,12.746690412737065,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.7, 'e': 1.953594993340016e-06}",20,6,28.163502586907565,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.7, 'e': 1.934059043406616e-06}",25,3,42.56966362460392,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.7, 'e': 1.9147184529725498e-06}",20,2,27.45703560661603,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.7, 'e': 1.8955712684428245e-06}",25,12,26.831153760651492,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.7, 'e': 1.8766155557583962e-06}",25,5,33.26964224389719,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.7, 'e': 1.8578494002008121e-06}",25,15,17.890200015889278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.7, 'e': 1.839270906198804e-06}",30,18,19.99104944676489,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.7, 'e': 1.820878197136816e-06}",30,1,41.88765219713483,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.7, 'e': 1.8026694151654478e-06}",20,0,30.675124197812956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1317,False,"{'a': 0.7, 'e': 1.7846427210137934e-06}",20,6,26.429463248328997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.7, 'e': 1.7667962938036553e-06}",30,8,38.47234457210108,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.7, 'e': 1.7491283308656187e-06}",20,0,14.901250579169934,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1320,False,"{'a': 0.7, 'e': 1.7316370475569626e-06}",20,8,24.100208737167225,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.7, 'e': 1.714320677081393e-06}",20,11,15.494496193983132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.7, 'e': 1.697177470310579e-06}",20,6,26.333904026480074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.7, 'e': 1.6802056956074732e-06}",20,16,8.065390880454077,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.7, 'e': 1.6634036386513985e-06}",20,16,7.333016657607929,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.7, 'e': 1.6467696022648845e-06}",35,20,28.596022022119914,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.7, 'e': 1.6303019062422356e-06}",20,15,10.677895214084272,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.7, 'e': 1.6139988871798132e-06}",20,1,29.539926016646373,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.7, 'e': 1.597858898308015e-06}",20,1,32.287847420277636,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.7, 'e': 1.5818803093249348e-06}",20,0,30.02912028732436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1330,False,"{'a': 0.7, 'e': 1.5660615062316856e-06}",20,12,14.75614389779982,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.7, 'e': 1.5504008911693686e-06}",25,17,13.854113605453893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.7, 'e': 1.534896882257675e-06}",20,16,6.528239502972322,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.7, 'e': 1.5195479134350982e-06}",35,18,32.86434861432104,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.7, 'e': 1.5043524343007473e-06}",25,8,36.20548536771721,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.7, 'e': 1.4893089099577398e-06}",20,13,14.997778862024543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.7, 'e': 1.4744158208581623e-06}",25,2,33.521278976599746,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.7, 'e': 1.4596716626495808e-06}",20,14,9.63896136852111,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.7, 'e': 1.445074946023085e-06}",25,16,18.160526307979246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.7, 'e': 1.430624196562854e-06}",20,7,20.955040876882222,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.7, 'e': 1.4163179545972254e-06}",20,13,13.974860789676885,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.7, 'e': 1.4021547750512532e-06}",20,0,31.030267011005865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1342,False,"{'a': 0.7, 'e': 1.3881332273007406e-06}",20,10,20.241383214887602,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.7, 'e': 1.3742518950277331e-06}",25,15,18.89761059951071,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.7, 'e': 1.360509376077456e-06}",25,14,20.803414417713313,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.7, 'e': 1.3469042823166813e-06}",35,22,25.77294363022692,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.7, 'e': 1.3334352394935145e-06}",20,3,27.286558406510036,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.7, 'e': 1.3201008870985794e-06}",20,15,10.906346195162875,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.7, 'e': 1.3068998782275936e-06}",30,17,26.73448456673377,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.7, 'e': 1.2938308794453175e-06}",30,13,31.69994402540631,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.7, 'e': 1.2808925706508644e-06}",35,17,32.382754900560506,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.7, 'e': 1.2680836449443557e-06}",25,19,9.838044354686003,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.7, 'e': 1.2554028084949121e-06}",25,9,25.33715071717235,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.7, 'e': 1.242848780409963e-06}",20,2,27.72374345877176,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.7, 'e': 1.2304202926058634e-06}",25,16,18.873179263386188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.7, 'e': 1.2181160896798048e-06}",20,8,22.536280633188582,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.7, 'e': 1.2059349287830066e-06}",20,10,16.975314079725372,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.7, 'e': 1.1938755794951767e-06}",20,11,16.606026547490426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.7, 'e': 1.181936823700225e-06}",20,3,29.46688409870471,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.7, 'e': 1.1701174554632226e-06}",25,11,27.51557620505363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.7, 'e': 1.1584162809085904e-06}",30,18,24.26180692484441,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.7, 'e': 1.1468321180995044e-06}",25,18,14.404804674594171,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.7, 'e': 1.1353637969185093e-06}",20,0,28.128413161879116,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1363,False,"{'a': 0.7, 'e': 1.1240101589493242e-06}",30,19,20.76468694406897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.7, 'e': 1.1127700573598311e-06}",20,7,24.50241550065899,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.7, 'e': 1.1016423567862328e-06}",20,12,13.329227511631302,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.7, 'e': 1.0906259332183703e-06}",20,10,21.95419833648314,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.7, 'e': 1.0797196738861867e-06}",20,12,13.122474156427769,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.7, 'e': 1.0689224771473248e-06}",20,3,26.841135402361786,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.7, 'e': 1.0582332523758516e-06}",20,11,18.974917200654758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.7, 'e': 1.047650919852093e-06}",20,12,13.466942871051746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.7, 'e': 1.037174410653572e-06}",20,11,18.470632869273132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.7, 'e': 1.0268026665470363e-06}",20,8,22.90921290377148,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.7, 'e': 1.016534639881566e-06}",20,0,30.795034680777455,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.7, 'e': 1.0063692934827502e-06}",30,24,8.98542771389172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.7, 'e': 9.963056005479228e-07}",20,0,31.829111882741227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,3,32.03367698723686,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,0,34.33893702064302,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
3,True,"{'a': 0, 'e': 0}",20,0,38.51557886719821,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,6,32.57763230562824,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,3,31.072887546430234,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,10,17.085976985765832,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,13,21.60547445624887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,8,21.408416788004214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,1,30.827069325456456,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,18,23.676330278986004,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,19,23.117304887248334,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,8,23.60518061192762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,10,18.122341084660064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,8,27.16493887406127,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",25,4,34.80051942147705,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,22,14.578317005115322,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,8,23.52928882550489,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,8,24.345889751998655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,12,23.351436036162095,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,11,18.040576685666807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,15,9.2782761527247,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",30,4,39.91510403013347,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",25,11,21.410498528405164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",25,12,23.713089692316977,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,10,18.941609522168683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,16,5.96755363567822,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",25,17,14.636160028089488,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",20,12,15.158412163653704,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,10,16.077469400174675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,14,20.54176469445887,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",20,2,33.354039189360336,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,13,21.709042965301357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,15,9.304719791213945,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,5,29.150685525907434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",20,8,24.468666945274897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",20,14,11.428038422720778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,14,24.317064569949885,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",25,19,10.838188714477784,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,0,32.119483177332334,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
40,True,"{'a': 0, 'e': 0}",25,8,30.10120193101724,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,11,16.496747304452562,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,13,14.23616486740727,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",25,15,19.265408096531438,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",25,5,35.193030290496395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",25,19,11.86519792670867,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",30,11,33.15159639064332,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",20,0,24.082277698381155,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,True,"{'a': 0, 'e': 0}",20,13,15.46369136641787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,10,19.72761257715991,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",25,14,22.86110951441516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",35,16,32.149818506551576,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",20,13,11.533982621847848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",20,13,12.906685829493721,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",20,8,24.27210617755835,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",30,12,36.175600616606516,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",30,21,17.70690211452903,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",25,12,23.942197178793638,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",20,13,14.958334676472484,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",20,11,18.241401927998055,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",20,4,21.78978404794583,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",20,1,32.50324938952091,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",25,13,21.793443858828123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,0,26.838603886052137,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,True,"{'a': 0, 'e': 0}",25,13,21.158874177212773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",25,18,13.372266484494723,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",20,16,8.183117599792604,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",25,19,12.65997434780432,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",20,8,22.687924050406057,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",25,11,29.933500721278435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",30,19,24.34486821542897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",25,17,16.724527311784385,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",20,16,8.151674521825214,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",20,2,29.24526678661735,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,True,"{'a': 0, 'e': 0}",25,12,18.398104200976626,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",25,9,28.050890588429542,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",20,14,13.569805162765139,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",20,13,14.514820710708953,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",25,11,25.26540575642751,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",20,4,27.480952666128385,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",30,11,32.19724123830618,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",25,11,29.725938514229366,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",25,10,26.384871140629183,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",20,10,19.370485635954516,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",20,12,15.822424172955206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",30,17,25.797644248861737,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",25,15,18.933973736878716,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",25,3,32.759309904600265,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",25,8,31.61092218379935,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",20,11,15.985730670817958,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,True,"{'a': 0, 'e': 0}",20,13,13.310646513503558,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",30,16,25.741188441578117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",25,14,23.9898035706023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",20,12,12.135354852026738,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",25,20,9.62338755319729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
